document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
medicare_2025_12,尋常性乾癬,ジンジョウセイカンセン,42,45,傷病名索引,,404
medicare_2025_12,尋常性白斑,ジンジョウセイハクハン,40,43,傷病名索引,,405
medicare_2025_12,心身症,シンシンショウ,64,67,傷病名索引,,406
medicare_2025_12,真性多血症,シンセイタケツショウ,84,87,傷病名索引,,407
medicare_2025_12,腎石灰化,ジンセッカイカ,60,63,傷病名索引,,408
medicare_2025_12,振戦,シンセン,64,67,傷病名索引,,409
medicare_2025_12,腎臓がん,ジンゾウガン,83,86,傷病名索引,,410
medicare_2025_12,腎臓結核,ジンゾウケッカク,61,64,傷病名索引,,411
medicare_2025_12,腎臓結石,ジンゾウケッセキ,58,61,傷病名索引,,412
medicare_2025_12,腎臓摘出（外傷）,ジンゾウテキシュツ（ガイショウ）,60,63,傷病名索引,,413
medicare_2025_12,腎臓摘出（疾病）,ジンゾウテキシュツ（シッペイ）,61,64,傷病名索引,,414
medicare_2025_12,心臓弁膜症,シンゾウベンマクショウ,57,60,傷病名索引,,415
medicare_2025_12,靱帯損傷,ジンタイソンショウ,43,46,傷病名索引,,416
medicare_2025_12,腎のう胞（のう胞腎は別疾病）,ジンノウホウ,60,63,傷病名索引,,417
medicare_2025_12,腎膿瘍,ジンノウヨウ,61,64,傷病名索引,,418
medicare_2025_12,塵肺,ジンパイ,49,52,傷病名索引,,419
medicare_2025_12,心肥大,シンヒダイ,56,59,傷病名索引,,420
medicare_2025_12,深部静脈血栓症,シンブジョウミャクケッセンショウ,57,60,傷病名索引,,421
medicare_2025_12,心不全,シンフゼン,57,60,傷病名索引,,422
medicare_2025_12,腎不全,ジンフゼン,61,64,傷病名索引,,423
medicare_2025_12,心房細動,シンボウサイドウ,56,59,傷病名索引,,424
medicare_2025_12,心房粗動,シンボウソドウ,56,59,傷病名索引,,425
medicare_2025_12,心房中隔欠損,シンボウチュウカクケッソン,57,60,傷病名索引,,426
medicare_2025_12,心膜炎,シンマクエン,57,60,傷病名索引,,427
medicare_2025_12,蕁麻疹,ジンマシン,40,43,傷病名索引,,428
medicare_2025_12,水痘,スイトウ,69,72,傷病名索引,,429
medicare_2025_12,スイート病,スイートビョウ,90,93,傷病名索引,,430
medicare_2025_12,膵炎（詳細不明）,スイエン（ショウサイフメイ）,54,57,傷病名索引,,431
medicare_2025_12,膵管拡張,スイカンカクチョウ,54,57,傷病名索引,,432
medicare_2025_12,膵管狭窄,スイカンキョウサク,54,57,傷病名索引,,433
medicare_2025_12,膵管内乳頭粘液性腫瘍,スイカンナイニュウトウネンエキセイシュヨウ,85,88,傷病名索引,,434
medicare_2025_12,膵腫瘍,スイシュヨウ,85,88,傷病名索引,,435
medicare_2025_12,水腎症,スイジンショウ,61,64,傷病名索引,,436
medicare_2025_12,膵石症,スイセキショウ,54,57,傷病名索引,,437
medicare_2025_12,膵臓がん,スイゾウガン,84,87,傷病名索引,,438
medicare_2025_12,水頭症,スイトウショウ,66,69,傷病名索引,,439
medicare_2025_12,膵のう胞,スイノウホウ,54,57,傷病名索引,,440
medicare_2025_12,膵膿瘍,スイノウヨウ,54,57,傷病名索引,,441
medicare_2025_12,髄膜炎,ズイマクエン,65,68,傷病名索引,,442
medicare_2025_12,髄膜腫,ズイマクシュ,86,89,傷病名索引,,443
medicare_2025_12,睡眠時無呼吸症候群,スイミンジムコキュウショウコウグン,47,50,傷病名索引,,444
medicare_2025_12,睡眠薬服用,スイミンヤクフクヨウ,63,66,傷病名索引,,445
medicare_2025_12,スタージ・ウェーバー症候群,スタージ・ウェーバーショウコウグン,64,67,傷病名索引,,446
medicare_2025_12,頭痛,ズツウ,65,68,傷病名索引,,447
medicare_2025_12,スティーブンスジョンソン症候群,スティーブンスジョンソンショウコウグン,90,93,傷病名索引,,448
medicare_2025_12,ストレートネック,ストレートネック,46,49,傷病名索引,,449
medicare_2025_12,すべり症（腰）,スベリショウ（コシ）,45,48,傷病名索引,,450
medicare_2025_12,精索静脈瘤,セイサクジョウミャクリュウ,58,61,傷病名索引,,451
medicare_2025_12,成熟のう胞性奇形腫,セイジュクノウホウセイキケイシュ,78,81,傷病名索引,,452
medicare_2025_12,成人スティル病,セイジンスティルビョウ,89,92,傷病名索引,,453
medicare_2025_12,精巣炎,セイソウエン,58,61,傷病名索引,,454
medicare_2025_12,精巣がん,セイソウガン,83,86,傷病名索引,,455
medicare_2025_12,精巣上体炎,セイソウジョウタイエン,58,61,傷病名索引,,456
medicare_2025_12,声帯炎,セイタイエン,48,51,傷病名索引,,457
medicare_2025_12,声帯ポリープ,セイタイポリープ,80,83,傷病名索引,,458
medicare_2025_12,正中頚のう胞,セイチュウケイノウホウ,41,44,傷病名索引,,459
medicare_2025_12,生理痛,セイリツウ,72,75,傷病名索引,,460
medicare_2025_12,生理不順,セイリフジュン,79,82,傷病名索引,,461
medicare_2025_12,脊髄小脳変性症,セキズイショウノウヘンセイショウ,66,69,傷病名索引,,462
medicare_2025_12,脊髄損傷,セキズイソンショウ,64,67,傷病名索引,,463
medicare_2025_12,咳喘息,セキゼンソク,48,51,傷病名索引,,464
medicare_2025_12,脊柱管狭窄症（腰）,セキチュウカンキョウサクショウ（コシ）,45,48,傷病名索引,,465
medicare_2025_12,脊椎分離症（腰以外）,セキツイブンリショウ（コシイガイ）,46,49,傷病名索引,,466
medicare_2025_12,赤痢,セキリ,69,72,傷病名索引,,467
medicare_2025_12,舌炎,ゼツエン,40,43,傷病名索引,,468
medicare_2025_12,舌がん,ゼツガン,84,87,傷病名索引,,469
medicare_2025_12,摂食障害,セッショクショウガイ,64,67,傷病名索引,,470
medicare_2025_12,接触性皮膚炎,セッショクセイヒフエン,41,44,傷病名索引,,471
medicare_2025_12,切迫早産,セッパクソウザン,75,78,傷病名索引,,472
medicare_2025_12,切迫流産,セッパクリュウザン,75,78,傷病名索引,,473
medicare_2025_12,セミノーマ,セミノーマ,83,86,傷病名索引,,474
medicare_2025_12,線維筋痛症,センイキンツウショウ,65,68,傷病名索引,,475
medicare_2025_12,線維性骨異形成症,センイセイコツイケイセイショウ,89,92,傷病名索引,,476
medicare_2025_12,尖圭コンジローマ,センケイコンジローマ,69,72,傷病名索引,,477
medicare_2025_12,全身性エリテマトーデス,ゼンシンセイエリテマトーデス,89,92,傷病名索引,,478
medicare_2025_12,全身性硬化症,ゼンシンセイコウカショウ,89,92,傷病名索引,,479
medicare_2025_12,喘息,ゼンソク,48,51,傷病名索引,,480
medicare_2025_12,前置胎盤,ゼンチタイバン,75,78,傷病名索引,,481
medicare_2025_12,前庭神経炎,ゼンテイシンケイエン,62,65,傷病名索引,,482
medicare_2025_12,先天性甲状腺機能低下症,センテンセイコウジョウセンキノウテイカショウ,72,75,傷病名索引,,483
medicare_2025_12,先天性股関節脱臼,センテンセイコカンセツダッキュウ,45,48,傷病名索引,,484
medicare_2025_12,先天性耳ろう孔,センテンセイジロウコウ,38,41,傷病名索引,,485
medicare_2025_12,先天性心疾患,センテンセイシンシッカン,57,60,傷病名索引,,486
medicare_2025_12,先天性胆管拡張症,センテンセイタンカンカクチョウショウ,54,57,傷病名索引,,487
medicare_2025_12,先天性胆管狭窄症,センテンセイタンカンキョウサクショウ,54,57,傷病名索引,,488
medicare_2025_12,先天性白内障,センテンセイハクナイショウ,36,39,傷病名索引,,489
medicare_2025_12,前立腺炎,ゼンリツセンエン,59,62,傷病名索引,,490
medicare_2025_12,前立腺がん,ゼンリツセンガン,84,87,傷病名索引,,491
medicare_2025_12,前立腺肥大,ゼンリツセンヒダイ,60,63,傷病名索引,,492
medicare_2025_12,躁うつ病,ソウウツビョウ,64,67,傷病名索引,,493
medicare_2025_12,双角子宮,ソウカクシキュウ,77,80,傷病名索引,,494
medicare_2025_12,双極性障害,ソウキョクセイショウガイ,64,67,傷病名索引,,495
medicare_2025_12,早産,ソウザン,75,78,傷病名索引,,496
medicare_2025_12,総胆管結石,ソウタンカンケッセキ,53,56,傷病名索引,,497
medicare_2025_12,早発閉経,ソウハツヘイケイ,79,82,傷病名索引,,498
medicare_2025_12,躁病,ソウビョウ,64,67,傷病名索引,,499
medicare_2025_12,僧帽弁逸脱症,ソウボウベンイツダツショウ,57,60,傷病名索引,,500
medicare_2025_12,僧帽弁狭窄症,ソウボウベンキョウサクショウ,57,60,傷病名索引,,501
medicare_2025_12,僧帽弁閉鎖不全,ソウボウベンヘイサフゼン,57,60,傷病名索引,,502
medicare_2025_12,足底筋膜炎,ソクテイキンマクエン,44,47,傷病名索引,,503
medicare_2025_12,側弯症,ソクワンショウ,46,49,傷病名索引,,504
medicare_2025_12,そけいヘルニア,ソケイヘルニア,50,53,傷病名索引,,505
medicare_2025_12,帯状疱疹,タイジョウホウシン,68,71,傷病名索引,,506
medicare_2025_12,大腿骨頭壊死症,ダイタイコットウエシショウ,43,46,傷病名索引,,507
medicare_2025_12,大腸がん,ダイチョウガン,83,86,傷病名索引,,508
medicare_2025_12,大腸憩室炎,ダイチョウケイシツエン,51,54,傷病名索引,,509
medicare_2025_12,大腸ポリープ,ダイチョウポリープ,81,84,傷病名索引,,510
medicare_2025_12,大動脈炎症候群,ダイドウミャクエンショウコウグン,57,60,傷病名索引,,511
medicare_2025_12,大動脈解離,ダイドウミャクカイリ,57,60,傷病名索引,,512
medicare_2025_12,大動脈弁狭窄症,ダイドウミャクベンキョウサクショウ,57,60,傷病名索引,,513
medicare_2025_12,大動脈弁閉鎖不全症,ダイドウミャクベンヘイサフゼンショウ,57,60,傷病名索引,,514
medicare_2025_12,大動脈瘤,ダイドウミャクリュウ,57,60,傷病名索引,,515
medicare_2025_12,胎盤遺残,タイバンイザン,77,80,傷病名索引,,516
medicare_2025_12,胎盤ポリープ,タイバンポリープ,77,80,傷病名索引,,517
medicare_2025_12,胎便吸引症候群,タイベンキュウインショウコウグン,49,52,傷病名索引,,518
medicare_2025_12,ダウン症,ダウンショウ,89,92,傷病名索引,,519
medicare_2025_12,唾液腺炎,ダエキセンエン,40,43,傷病名索引,,520
medicare_2025_12,高安動脈炎,タカヤスドウミャクエン,57,60,傷病名索引,,521
medicare_2025_12,多形紅斑,タケイコウハン,42,45,傷病名索引,,522
medicare_2025_12,多血症（真性多血症は別疾病）,タケツショウ,68,71,傷病名索引,,523
medicare_2025_12,たこ,タコ,41,44,傷病名索引,,524
medicare_2025_12,唾石症,ダセキショウ,39,42,傷病名索引,,525
medicare_2025_12,脱肛,ダッコウ,51,54,傷病名索引,,526
medicare_2025_12,多動症,タドウショウ,63,66,傷病名索引,,527
medicare_2025_12,多のう胞性卵巣症候群,タノウホウセイランソウショウコウグン,73,76,傷病名索引,,528
medicare_2025_12,多発血管炎性肉芽腫症,タハツケッカンエンセイニクガシュショウ,90,93,傷病名索引,,529
medicare_2025_12,多発性筋炎,タハツセイキンエン,90,93,傷病名索引,,530
medicare_2025_12,多発性硬化症,タハツセイコウカショウ,90,93,傷病名索引,,531
medicare_2025_12,多発性骨髄腫,タハツセイコツズイシュ,84,87,傷病名索引,,532
medicare_2025_12,多発性神経根炎,タハツセイシンケイコンエン,90,93,傷病名索引,,533
medicare_2025_12,多発性軟骨腫,タハツセイナンコツシュ,85,88,傷病名索引,,534
