document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
hanasaku_2026_05,顔面神経痛,ｶﾞﾝﾒﾝｼﾝｹｲﾂｳ,11,11,傷病名索引,,215
hanasaku_2026_05,顔面神経麻痺,ｶﾞﾝﾒﾝｼﾝｹｲﾏﾋ,61,61,傷病名索引,,216
hanasaku_2026_05,気管支拡張症,ｷｶﾝｼｶｸﾁｮｳｼｮｳ,17,17,傷病名索引,,217
hanasaku_2026_05,気管支喘息,ｷｶﾝｼｾﾞﾝｿｸ,17,17,傷病名索引,,218
hanasaku_2026_05,気管支肺炎,ｷｶﾝｼﾊｲｴﾝ,17,17,傷病名索引,,219
hanasaku_2026_05,気胸（外傷性気胸を除く）,ｷｷｮｳ,18,18,傷病名索引,,220
hanasaku_2026_05,ぎっくり腰,ｷﾞｯｸﾘｺﾞｼ,49,49,傷病名索引,,221
hanasaku_2026_05,機能性ディスペプシア,ｷﾉｳｾｲﾃﾞｨｽﾍﾟﾌﾟｼｱ,22,22,傷病名索引,,222
hanasaku_2026_05,キノコ中毒,ｷﾉｺﾁｭｳﾄﾞｸ,72,72,傷病名索引,,223
hanasaku_2026_05,気分障害,ｷﾌﾞﾝｼｮｳｶﾞｲ,13,13,傷病名索引,,224
hanasaku_2026_05,気分変調症,ｷﾌﾞﾝﾍﾝﾁｮｳｼｮｳ,12,12,傷病名索引,,225
hanasaku_2026_05,逆流性食道炎,ｷﾞｬｸﾘｭｳｾｲｼｮｸﾄﾞｳｴﾝ,24,24,傷病名索引,,226
hanasaku_2026_05,吸引分娩,ｷｭｳｲﾝﾌﾞﾝﾍﾞﾝ,68,68,傷病名索引,,227
hanasaku_2026_05,急性E型肝炎,ｷｭｳｾｲｲｰｶﾞﾀｶﾝｴﾝ,28,28,傷病名索引,,228
hanasaku_2026_05,急性胃炎,ｷｭｳｾｲｲｴﾝ,21,21,傷病名索引,,229
hanasaku_2026_05,急性胃腸炎,ｷｭｳｾｲｲﾁｮｳｴﾝ,22,22,傷病名索引,,230
hanasaku_2026_05,急性胃腸カタル,ｷｭｳｾｲｲﾁｮｳｶﾀﾙ,22,22,傷病名索引,,231
hanasaku_2026_05,急性A型肝炎,ｷｭｳｾｲｴｰｶﾞﾀｶﾝｴﾝ,28,28,傷病名索引,,232
hanasaku_2026_05,急性気管支炎,ｷｭｳｾｲｷｶﾝｼｴﾝ,15,15,傷病名索引,,233
hanasaku_2026_05,急性骨髄性白血病,ｷｭｳｾｲｺﾂｽﾞｲｾｲﾊｯｹﾂﾋﾞｮｳ,45,45,傷病名索引,,234
hanasaku_2026_05,急性上気道炎,ｷｭｳｾｲｼﾞｮｳｷﾄﾞｳｴﾝ,14,14,傷病名索引,,235
hanasaku_2026_05,急性食中毒,ｷｭｳｾｲｼｮｸﾁｭｳﾄﾞｸ,72,72,傷病名索引,,236
