document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
orix_2025_12,サルコイドーシス,サルコイドーシス,92,92,傷病名索引,,260
orix_2025_12,三叉神経痛,サンサシンケイツウ,60,60,傷病名索引,,261
orix_2025_12,三尖弁逆流,サンセンベンギャクリュウ,68,68,傷病名索引,,262
orix_2025_12,三尖弁閉鎖不全症,サンセンベンヘイサフゼンショウ,68,68,傷病名索引,,263
orix_2025_12,霰粒腫,サンリュウシュ,64,64,傷病名索引,,264
orix_2025_12,痔,ジ,80,80,傷病名索引,,265
orix_2025_12,COPD,シーオーピーディー,74,74,傷病名索引,,266
orix_2025_12,C型肝炎(慢性),シーガタカンエン（マンセイ）,78,78,傷病名索引,,267
orix_2025_12,C型肝炎キャリア(HCV抗体陽性),シーガタカンエンキャリア,78,78,傷病名索引,,268
orix_2025_12,シェーグレン症候群,シェーグレンショウコウグン,92,92,傷病名索引,,269
orix_2025_12,シェーンラインヘノッホ紫斑病,シェーンラインヘノッホシハンビョウ,58,58,傷病名索引,,270
orix_2025_12,歯科矯正,シカキョウセイ,75,75,傷病名索引,,271
orix_2025_12,痔核,ジカク,80,80,傷病名索引,,272
orix_2025_12,耳下腺腫瘍,ジカセンシュヨウ,51,51,傷病名索引,,273
orix_2025_12,耳下腺多形腺腫,ジカセンタケイセンシュ,51,51,傷病名索引,,274
orix_2025_12,色素性乾皮症,シキソセイカンピショウ,87,87,傷病名索引,,275
orix_2025_12,色素性母斑,シキソセイボハン,87,87,傷病名索引,,276
orix_2025_12,子宮外妊娠,シキュウガイニンシン,84,84,傷病名索引,,277
orix_2025_12,子宮下垂,シキュウカスイ,86,86,傷病名索引,,278
orix_2025_12,子宮筋腫,シキュウキンシュ,50,50,傷病名索引,,279
orix_2025_12,子宮頚管炎,シキュウケイカンエン,86,86,傷病名索引,,280
orix_2025_12,子宮頚管ポリープ,シキュウケイカンポリープ,50,50,傷病名索引,,281
orix_2025_12,子宮頚管無力症,シキュウケイカンムリョクショウ,85,85,傷病名索引,,282
orix_2025_12,子宮頚部異形成(軽度・中等度),シキュウケイブイケイセイ（ケイド・チュウトウド）,45,45,傷病名索引,,283
orix_2025_12,子宮頚部異形成(高度),シキュウケイブイケイセイ（コウド）,45,45,傷病名索引,,284
orix_2025_12,持久性隆起性紅斑,ジキュウセイリュウキセイコウハン,87,87,傷病名索引,,285
orix_2025_12,子宮線維症,シキュウセンイショウ,50,50,傷病名索引,,286
orix_2025_12,子宮腺筋症,シキュウセンキンショウ,86,86,傷病名索引,,287
orix_2025_12,糸球体腎炎(急性),シキュウタイジンエン（キュウセイ）,82,82,傷病名索引,,288
orix_2025_12,糸球体腎炎(慢性),シキュウタイジンエン（マンセイ）,82,82,傷病名索引,,289
orix_2025_12,子宮脱,シキュウダツ,86,86,傷病名索引,,290
orix_2025_12,子宮内膜異型増殖症,シキュウナイマクイケイゾウショクショウ,51,51,傷病名索引,,291
orix_2025_12,子宮内膜炎,シキュウナイマクエン,86,86,傷病名索引,,292
orix_2025_12,子宮内膜症,シキュウナイマクショウ,86,86,傷病名索引,,293
orix_2025_12,子宮内膜増殖症,シキュウナイマクゾウショクショウ,51,51,傷病名索引,,294
orix_2025_12,子宮内膜ポリープ,シキュウナイマクポリープ,50,50,傷病名索引,,295
orix_2025_12,子宮付属器炎,シキュウフゾクキエン,86,86,傷病名索引,,296
orix_2025_12,耳硬化症,ジコウカショウ,67,67,傷病名索引,,297
orix_2025_12,歯根嚢胞,シコンノウホウ,46,46,傷病名索引,,298
orix_2025_12,脂質異常症,シシツイジョウショウ,55,55,傷病名索引,,299
orix_2025_12,歯周病,シシュウビョウ,75,75,傷病名索引,,300
orix_2025_12,視神経炎,シシンケイエン,64,64,傷病名索引,,301
orix_2025_12,視神経乳頭陥凹拡大,シシンケイニュウトウカンオウカクダイ,64,64,傷病名索引,,302
orix_2025_12,自然気胸,シゼンキキョウ,74,74,傷病名索引,,303
orix_2025_12,歯槽膿漏,シソウノウロウ,75,75,傷病名索引,,304
orix_2025_12,湿疹,シッシン,88,88,傷病名索引,,305
orix_2025_12,失明,シツメイ,65,65,傷病名索引,,306
orix_2025_12,脂肪肝,シボウカン,78,78,傷病名索引,,307
orix_2025_12,脂肪腫,シボウシュ,46,46,傷病名索引,,308
orix_2025_12,耳鳴,ジメイ,67,67,傷病名索引,,309
orix_2025_12,若年性ポリポーシス,ジャクネンセイポリポーシス,49,49,傷病名索引,,310
orix_2025_12,斜視,シャシ,64,64,傷病名索引,,311
orix_2025_12,習慣性流産,シュウカンセイリュウザン,85,85,傷病名索引,,312
orix_2025_12,重症筋無力症,ジュウショウキンムリョクショウ,63,63,傷病名索引,,313
orix_2025_12,十二指腸潰瘍,ジュウニシチョウカイヨウ,76,76,傷病名索引,,314
orix_2025_12,十二指腸ポリープ,ジュウニシチョウポリープ,48,48,傷病名索引,,315
orix_2025_12,終末回腸炎,シュウマツカイチョウエン,80,80,傷病名索引,,316
orix_2025_12,手根管症候群,シュコンカンショウコウグン,89,89,傷病名索引,,317
orix_2025_12,酒さ,シュサ,87,87,傷病名索引,,318
orix_2025_12,上顎嚢胞,ジョウガクノウホウ,46,46,傷病名索引,,319
orix_2025_12,松果体腫瘍,ショウカタイシュヨウ,47,47,傷病名索引,,320
orix_2025_12,上気道炎(急性),ジョウキドウエン（キュウセイ）,43,43,傷病名索引,,321
orix_2025_12,掌蹠膿疱症,ショウセキノウホウショウ,87,87,傷病名索引,,322
orix_2025_12,上腸間膜動脈閉塞症,ジョウチョウカンマクドウミャクヘイソクショウ,71,71,傷病名索引,,323
orix_2025_12,小脳梗塞,ショウノウコウソク,62,62,傷病名索引,,324
orix_2025_12,上皮内がん(子宮頚部),ジョウヒナイガン（シキュウケイブ）,45,45,傷病名索引,,325
orix_2025_12,上皮内がん(大腸),ジョウヒナイガン（ダイチョウ）,45,45,傷病名索引,,326
orix_2025_12,上皮内新生物(子宮頚部),ジョウヒナイシンセイブツ（シキュウケイブ）,45,45,傷病名索引,,327
orix_2025_12,上皮内新生物(大腸),ジョウヒナイシンセイブツ（ダイチョウ）,45,45,傷病名索引,,328
orix_2025_12,食中毒,ショクチュウドク,43,43,傷病名索引,,329
orix_2025_12,食道静脈瘤,ショクドウジョウミャクリュウ,76,76,傷病名索引,,330
orix_2025_12,食道裂孔ヘルニア,ショクドウレッコウヘルニア,76,76,傷病名索引,,331
orix_2025_12,食物アレルギー,ショクモツアレルギー,52,52,傷病名索引,,332
orix_2025_12,視力回復手術,シリョクカイフクシュジュツ,64,64,傷病名索引,,333
orix_2025_12,歯列矯正,シレツキョウセイ,75,75,傷病名索引,,334
orix_2025_12,痔ろう,ジロウ,80,80,傷病名索引,,335
orix_2025_12,耳瘻孔,ジロウコウ,66,66,傷病名索引,,336
orix_2025_12,脂漏性角化症,シロウセイカッカショウ,87,87,傷病名索引,,337
orix_2025_12,脂漏性湿疹,シロウセイシッシン,88,88,傷病名索引,,338
orix_2025_12,腎盂炎,ジンウエン,82,82,傷病名索引,,339
orix_2025_12,腎盂腎炎,ジンウジンエン,82,82,傷病名索引,,340
orix_2025_12,腎炎(急性),ジンエン（キュウセイ）,82,82,傷病名索引,,341
orix_2025_12,腎炎(慢性),ジンエン（マンセイ）,82,82,傷病名索引,,342
orix_2025_12,心外膜炎,シンガイマクエン,69,69,傷病名索引,,343
orix_2025_12,新型コロナウイルス感染症(COVID-19),シンガタコロナウイルスカンセンショウ（コビッド－ナインティーン）,42,42,傷病名索引,,344
orix_2025_12,心筋炎,シンキンエン,69,69,傷病名索引,,345
orix_2025_12,心筋梗塞,シンキンコウソク,68,68,傷病名索引,,346
orix_2025_12,心筋症,シンキンショウ,68,68,傷病名索引,,347
orix_2025_12,神経性胃炎,シンケイセイイエン,75,75,傷病名索引,,348
orix_2025_12,腎結石,ジンケッセキ,82,82,傷病名索引,,349
orix_2025_12,進行性筋ジストロフィー,シンコウセイキンジストロフィー,63,63,傷病名索引,,350
orix_2025_12,人工妊娠中絶,ジンコウニンシンチュウゼツ,84,84,傷病名索引,,351
orix_2025_12,心室中隔欠損症,シンシツチュウカクケッソンショウ,70,70,傷病名索引,,352
orix_2025_12,真珠腫性中耳炎,シンジュシュセイチュウジエン,67,67,傷病名索引,,353
orix_2025_12,滲出性中耳炎,シンシュツセイチュウジエン,66,66,傷病名索引,,354
orix_2025_12,尋常性乾癬,ジンジョウセイカンセン,87,87,傷病名索引,,355
orix_2025_12,尋常性ざ瘡,ジンジョウセイザソウ,87,87,傷病名索引,,356
orix_2025_12,尋常性天疱瘡,ジンジョウセイテンポウソウ,88,88,傷病名索引,,357
orix_2025_12,尋常性白斑,ジンジョウセイハクハン,88,88,傷病名索引,,358
orix_2025_12,尋常性疣贅,ジンジョウセイユウゼイ,87,87,傷病名索引,,359
orix_2025_12,心身症,シンシンショウ,58,58,傷病名索引,,360
orix_2025_12,真性赤血球増加症,シンセイセッケッキュウゾウカショウ,56,56,傷病名索引,,361
orix_2025_12,真性多血症,シンセイタケツショウ,56,56,傷病名索引,,362
orix_2025_12,振戦,シンセン,61,61,傷病名索引,,363
orix_2025_12,腎臓下垂,ジンゾウカスイ,83,83,傷病名索引,,364
orix_2025_12,腎臓結石,ジンゾウケッセキ,82,82,傷病名索引,,365
